,Unnamed: 0,blog,date_joined,followers,following,fullname,id,likes,lists,location,num_tweets
0,,,12/26/2019 15:18,139,291,kundan Kumar,1.21034E+18,587,0,,590
0,,,3/25/2016 10:48,10546,241,naif  🎼,7.13422E+17,6446,0,Hafr Al Batin,30617
0,,,10/29/2010 2:13,8288,490,نواف عبدالرحمن الشمري,209495627,341,0,الكويت,32055
0,,,6/24/2009 4:38,992,683,bawang goreng  🌻,50281358,3248,0,Djakarta - Indonesia,86377
0,,,12/9/2017 21:18,1464,527,agapol123,9.39726E+17,465,0,Thailand,560
0,,snapchat.com/add/hs.1974,7/5/2012 13:00,13294,1669,دار زايـــــــــد  🇦🇪,627766986,9359,0,Abu Dhabi,123201
0,,wa.me/966562617698,11/16/2019 22:08,1221,187,معمولات غدير  😍,1.19595E+18,18,0,الرياض,2243
0,,youtu.be/v8HIEgfaNTo,11/3/2018 13:36,171,123,Eduardo Mohammed,1.05882E+18,531,0,Céu,415
0,,snapchat.com/add/x_3bdx,6/7/2015 11:46,11203,11140,𝔸𝕓𝕠𝕠𝕕  ❗️,3239175661,13401,0,Ur ass,8543
0,,didbaniran.ir,12/25/2016 5:03,2118,1712,پایگاه خبری و تحلیلی #دیده_بان_ایران,8.13007E+17,745,0,جمهوری اسلامی ایران,3483
0,,winfocus.org,9/28/2015 1:00,358,237,Arif Hussain,3712581140,472,0,Riyadh,420
0,,,12/19/2012 12:56,6191,2552,#مشاكس_بوعبدالله  🇦🇪,1022863800,7224,0,UAE,76903
0,,,11/11/2011 4:05,371,278,Mohammad Dashti,409926406,291,0,"Kuwait , Adan 8",2431
0,,,6/11/2007 5:18,1925,1986,こくまろ 🇹🇭,6738332,231192,1,チェンマイ,78816
0,,,11/12/2011 13:05,1806,3186,أحمد الظهوري,410988596,1446,0,,2884
0,,instagram.com/sri_boopalan/,2/17/2018 7:39,9535,972,Տri βσσραℓαη ツ,9.64887E+17,66887,0,"Salem, India",32260
0,,,2/10/2017 2:15,166,133,ِ,8.29997E+17,9458,1,no where,2223
0,,accessibility.ksu.edu.sa,2/25/2016 14:34,8818,343,ا.د/ناصر بن سعد العجمي Prof Dr. NASSER ALAJMI 🇸🇦,7.02985E+17,26240,0,"الرياض, المملكة العربية السعود",34046
0,,,2/24/2012 18:46,320,119,Arif Belgaumi,502395033,169,0,Karachi,783
0,,,1/7/2012 23:04,16104,45,الدكتور محمد الشهري,458147749,764,0,Riyadh,1364
0,,vikalpa.org,4/12/2012 1:36,2137,178,Ishara Danasekara,551683003,2146,0,Sri Lanka,2055
0,,youtu.be/gCkj8oafJT0,1/26/2012 10:18,4340,949,خلف دهش المهمّل,475120898,120,1,,14639
0,,instagram.com/chloe.khan,1/4/2014 7:45,139711,322,Chloe Khan,2262109529,3994,0,london/beverly hills,6823
0,,sahabtamal.com,9/5/2011 0:12,3658,900,Dr.Yousif Al-Tendail,368191997,2252,0,kuwait/bahrain,17340
0,,,6/13/2009 15:34,1483,1790,AlRefai Tareq  🇰🇼 타렉 알리바이 (نبيها صفر),46978131,11824,0,Kuwait,33991
0,,youtube.com/mukhtarnuur,1/31/2012 3:53,11719,659,Mukhtar Nuur,479452990,7441,1,Somalia,3472
0,,opm.gov.so,6/19/2014 1:18,3125,535,Mohamed Cambe,2576440904,5339,0,Somalia,402
0,,,2/13/2017 8:24,137,205,Sagar K. Ram,8.31177E+17,1130,0,"Kendujhar, India",669
0,,,4/16/2016 9:34,1070,1043,Just for SRK,7.21376E+17,20853,0,"Kolkata, India",19424
0,,,1/15/2014 3:56,15847,7301, 🌓moonchild 🌗,2292598226,186899,0,ماه,141998
0,,,9/20/2012 2:51,1032,239, 🦄,835206486,48410,0,India,69393
0,,,1/11/2010 18:33,33329,498,A Sharadhaa,104043875,2601,0,,8051
0,,,12/23/2015 1:01,151,1457,Vijay Vaishampayan 🇮🇳 विजय वैशंपायन,4636241154,5106,0,India,1471
0,,,7/26/2013 21:35,43798,379,Best one  🇸🇦,1624552170,1385,0,,41717
0,,techplayce.com,4/24/2009 8:57,782,1845,Deepak,34960986,5146,0,India,17769
0,,mixkw.com,6/27/2010 2:24,28819,5324,Abd الهاجري,160147376,13701,1,صاحب تطبيق 3mix ✵,16637
0,,,3/16/2015 0:56,34,256,Krunalsinh More  🇮🇳,3088365834,610,0,"Satara, Maharashtra, India",153
0,,facebook.com/KUKhanPTIOffic…,9/1/2019 5:03,11440,9665,KhAirUllahKhAn YousafZai 🇵🇰 🇹🇷,1.16813E+18,9242,0,"Karachi, Pakistan",4579
0,,,2/19/2020 1:57,7,18,ผึ้ง หนีไป,1.23007E+18,6,0,"Bangkok, Thailand",19
0,,Instagram.com/latifasy,3/27/2017 15:17,806,290,LSY,8.46486E+17,2121,0,ابوظبي - العين,5312
0,,,3/29/2013 0:08,14351,3087,د . يحيى البوسعيدي,1312881306,20735,0,Oman,34255
0,,,2/18/2011 11:22,2241,229,RIYAD AL MOUSA,254174969,4515,0,"Dammam, Kingdom of Saudi Arabia",1362
0,,,8/12/2011 7:45,3599,561,خالد بن فيصل الدوسري 🇦🇪 🇸🇦,353718776,11554,0,Between Dubai & Rome  💙,103039
0,,instagram.com/ayudwahyuni_?u…,2/1/2016 20:21,21031,137,MbakGemes 🌸,4847657329,1176,0,"Bogor, Jawa Barat",7975
0,,facebook.com/Abhishek4bjp/,1/15/2014 6:31,3502,2476,ManjuuAbhishek Verma मंजूअभिषेक वर्मा,2292795781,1029,0,"कानपुर, भारत",30898
0,,delhi.bjp.org,10/11/2014 7:14,4812,928,JASPREET SINGH MATTA,2852015160,30035,0,"New Delhi, Delhi",23689
0,,,1/5/2016 6:03,1660,4976,Suresh Rishi,4713794868,5490,0,"Bengaluru South, India",7403
0,,Moham6808.sarahah.com,4/29/2012 14:16,997,1844,محمد بن ناصر ~  🇸🇦,566759913,2111,1,Kingdom of Saudi Arabia,29073
0,,amanpillania.com,11/27/2012 6:20,21589,8715,Aman Pillania,973984022,18532,0,"Jind, India",12839
0,,,10/7/2017 22:50,989,393,Kadambari 💜||Priyank Fanmily||,9.16904E+17,64830,0,jammu and kashmir India,109584
0,,,7/5/2013 10:29,26384,3046,#Elite_Blocked_Baba,1570963722,62959,1,New Delhi -  USA,177900
0,,,3/20/2019 22:13,2779,3347,Attiqur Rehman Satti,1.1086E+18,2451,0,,2631
0,,obaid1971.blogspot.com,7/29/2009 0:54,12215,1249,الحاج»عبيد الظاهري,61143917,556,0,UAE - ALAIN,20792
0,,,11/29/2015 14:54,3348,245,نواف عزيز,4322729656,2168,0,الرياض,4411
0,,,9/1/2015 4:34,41256,203,حسن اسدی زیدآبادی,3512008875,40646,0,Tehran,12191
0,,sinyar.om,9/24/2014 3:40,16249,7,Sinyar Oman سنيار عُمان,2829700423,1901,0,Sultanate Of Oman,1915
0,,,5/7/2019 10:02,16896,14101,سبحان شارق,1.12581E+18,30653,0,⁦ ❣️⁩ 🤫 جوہرآباد,33475
0,,,11/4/2013 6:15,1525,4992,Mumbai N. Muthu krishnan,2174097708,25665,0,"Director,HIDL,Mumbai, Engineer",26630
0,,instagram.com/jekajakel,11/19/2016 1:29,640,202,Harith Haikal,7.99907E+17,3189,0,"Kota Baharu, Kelantan",9072
0,,,6/16/2017 21:24,1479,317,Sadeem  ✨ 🎓,8.75932E+17,3050,0,ارض الله الواسعة,13960
0,,,7/2/2018 0:39,9659,2045,चौकिदार Nalni Gupta,1.01369E+18,35455,0,"Jammu, Jammu And Kashmir",36033
0,,instagram.com/osama_videogra…,7/23/2014 9:30,1633,497,Oᔕᗩᗰᗩ EIᗪ  📹 📸,2674385683,1027,0,Bahrain,11998
0,,islamramah.co,7/20/2009 17:10,139890,365,zuhairi misrawi,58639172,459,0,"Jakarta, Indonesia",79492
0,,,5/17/2016 21:08,1850,249,S - س,7.32785E+17,1669,0,"Sepang, Selangor",6667
0,,,4/19/2012 20:40,6582,1507,PAX,558373992,12900,8,MALDIVES,118076
0,,instagram.com/moalmosawi,4/8/2014 2:22,4282,579,ᗰO 🎬 🍿,2433336890,6421,0,Bahrain,26777
0,,salemaldawsari.wordpress.com,2/18/2018 2:42,12085,1921,ســالـم الدوسري | Salem Aldawsari,9.65175E+17,8819,0,"الخبر, المملكة العربية السعودية",1332
0,,curiouscat.me/3loh,1/5/2017 16:28,933,150,aa,8.17166E+17,13480,0,Dubai,3663
0,,unisabusinessschool.edu.au,8/27/2018 8:06,1567,623,عمر ناصر الحسينان,1.03409E+18,5708,0,Dr. Omar N. AlHussainan,2925
0,,,10/3/2014 1:57,750,767,Fatima Noor  🌈,2801588811,1064,0,"Lahore, Pakistan",1913
0,,,12/28/2009 14:07,140,466,Uda Fajri,100059688,87,1,palembang,844
0,,,12/2/2014 10:39,137,291,अवनीश पाण्डेय राष्ट्रभक्त  🇮🇳 💪 ✊,2916841470,1880,0,Qatar,3736
0,,instagram.com/fardinahda,4/4/2010 23:55,486,502,Fardin Ahda,129731735,829,0,"Yogyakarta,Indonesia",5487
0,,,10/27/2018 23:25,9864,4382,دل کے بادشاہ(PMLN) 🐅,1.05643E+18,44278,0,Pakistan,38216
0,,linktr.ee/thahitun,10/10/2013 19:51,2770,3739,Thahitun Mariam,1953181225,8648,5,"Bronx, NY",1725
0,,,10/14/2018 10:26,13719,2628,مسفر بن عبدالعزيز,1.05152E+18,8173,0,🇸🇦الرياض 🇸🇦,129050
0,,,11/27/2017 3:53,117,95,ابو محمد,9.35114E+17,63,0,الرمله,1264
0,,facebook.com/ChristianL.15,5/17/2012 23:12,1403,415,Cee Dyey,583600311,27699,0,🇦🇪,18140
0,,,9/10/2011 23:14,9237,2094,أ/ سناء الشمري,371623362,2647,0,دولة الكويت,48315
0,,youtube.com/user/wut1117,5/12/2015 7:49,11469,852,WUT _MANAGER,3193275468,31723,0,,37968
0,,,5/4/2012 4:13,1524,618,إبراهيم الطريفي,570742076,2627,0,Riyadh,10393
0,,zuwenasalim.com,2/11/2011 0:44,32229,713,زوينة سالم,250536612,16882,0,"Muscat, Oman",22217
0,,linkedin.com/in/mohammad-sa…,6/30/2017 8:47,1601,627,Mohammad Samiei,8.80815E+17,11035,0,Islamic Republic of Iran,3132
0,,,8/14/2011 15:35,40740,2033,بندر الرزيحان,355150680,4378,2,,18862
0,,,11/14/2009 11:38,6193,2141,वंदे मातरम्,90005200,31108,3,"Delhi, India",182942
0,,,5/16/2015 2:38,1342,1830,بن شاهين  🖤,3197182046,16392,0,الخوانيج,46928
0,,snapchat.com/add/di7iii,9/2/2014 6:34,9923,606,عبدالعزيز العبلان,2785998662,342,0,Kuwait,4097
0,,dahim-aldosary.business.site,3/8/2012 5:53,8059,402,"""داهم"" ⚖( للمحاماة )",518514265,8487,0,"الرياض, المملكة العربية السعودية",11704
0,,,2/3/2013 7:25,5812,5492,مشعل بن سعود الداود,1145437242,234,0,السعوديه. من عيال مضيم,2435
0,,snapchat.com/add/joule-a0,12/16/2011 18:31,7811,1115,الجوهرة عبدالعزيز  🕊,438834650,690,0,"Riyadh, Kingdom of Saudi Arabia",10297
0,,adsports.ae,4/23/2010 2:44,70613,1528,عمر الجغيمان  🇸🇦,136216830,3603,7,Abu Dhabi,43414
0,,instagram.com/jamia.millia,12/13/2019 12:48,1839,311,Jamia Millia Islamia,1.20559E+18,4951,0,Jamia Millia Islamia,2888
0,,instagram.com/gxbbyxz,3/17/2015 5:19,892,340,Gabrielle,3093529704,41248,0,dxb - mnl,29003
0,,,3/17/2010 5:36,66607,81,Haleem Adil Sheikh,123857999,13073,1,"Karachi, Pakistan",21219
0,,instagram.com/mnormanhakim_/,9/1/2017 12:32,3433,2700,MNormanhakim  💎,9.03702E+17,8101,1,🇲🇾  🇰🇷,2623
0,,facebook.com/oubf64,6/4/2011 11:39,48511,1748,欧彪峰,311002702,465,2,湖南株洲、人在漂泊。,21944
0,,,7/9/2017 8:46,2366,693,AJAY TIWARI,8.84076E+17,77072,0,MERA HINDUSTAN,72191
0,,,3/4/2016 13:11,2564,667,𝘐𝘯𝘶,7.05863E+17,15005,0,Maldives,12404
0,,Twitter.com/search?q=from%…,1/20/2017 5:05,20752,88, 💕 درنجف خورشید  💞,8.2243E+17,114537,0,انا المجنون الحسین ٢,132110
0,,Instagram.com/messuniverseph,1/2/2010 0:08,872,365,Helmar Jhayhamen  🦠,101171489,9531,0,Abu Dhabi,23648
0,,,12/24/2016 5:12,6769,3510,Shahrukh Mughal 🇱🇾 ✌,8.12647E+17,152062,0,Kandh Kot PAKISTAN,95822
0,,,12/19/2012 23:31,7080,310,poyen,1023746923,419,0,"Yogyakarta, Indonesia",5382
0,,,1/9/2011 2:00,4058,165,Nawab,235900379,19271,1,,88072
0,,,9/7/2013 15:38,3468,302,علي بن غشوم,1782730532,214,0,أبوظبي,16921
0,,Instagram.com/f.pisit?ref=Te…,4/22/2011 1:39,19202,750,อะพิ,286066639,69512,0,ZOOTOPIA,201760
0,,tellonym.me/A7medo5,10/16/2015 14:59,1570,582, 🇧🇭A7medo ♚,3918109574,5562,0,,32910
0,,,2/19/2017 0:17,113,99,Lys,8.33229E+17,1467,0,Malaysia,1723
0,,,9/9/2017 11:43,5562,5357,Bharat Prabhat Party,9.06589E+17,43119,0,,58339
0,,facebook.com/profile.php?id…,11/28/2019 21:49,8493,6219,पवन पंडित TPN,1.20029E+18,28094,0,"Bahraich, India",12722
0,,instagram.com/lazarooni,5/16/2011 9:44,9941,355,المحامي أحمد الزرعوني,299757401,291,4,دبي الفاضلة,34523
0,,nitb.gov.pk,7/16/2009 22:33,4070,139,Shabahat Ali Shah,57563526,336,0,"San Francisco, California",627
0,,,5/31/2015 13:51,7943,196,Nawaf.S | RM  🐬,3231912936,12538,0,Riyadh,22937
0,,,1/11/2018 3:42,344,248,Surryia nawaz,9.51419E+17,5977,0,Muzaffarabad,806
0,,Instagram.com/manelkape#,1/14/2013 11:49,23246,123,マネル・ケイプ Manel Prodígio Kape,1089988262,15435,0,"Porto, Portugal",6487
0,,pariindia.in,3/24/2017 0:39,20413,552,Yogita Bhayana,8.45178E+17,4798,0,"New Delhi, India",2534
0,,,2/5/2011 14:26,2763,325,عبدالله ال بجاش,247941388,38,2,الانستغرام والسناب abu_nasser300,123136
0,,,3/23/2011 2:38,384,437,mishal patel,270822717,93,0,Daman,98
0,,,8/17/2010 23:20,5286,43,Siddharth Dholakia (NEWS18ગુજરાતી)  🇮🇳,179837185,4695,0,"Ahmadabad City, India",3716
0,,,12/7/2019 3:18,993,84,Tariq Qazi PPP C W,1.20327E+18,15394,0,"Hyderabad, Pakistan",23453
0,,,7/7/2012 21:41,21430,729,المعتصم المعمري,629985759,21747,0,Oman,7856
0,,,7/29/2011 17:06,2079,684,Abdulaziz AlJassim #StaySafeStayHome,345043279,662,1,"Ottawa, Ontario | Kuwait",17314
0,,,9/19/2018 10:16,5964,163,Abdulla M Al Thani,1.04246E+18,36,0,"Doha, Qatar",524
0,,,3/31/2015 1:28,1759,36,ABS,3119605897,786,1,أبوظبي,27072
0,,,1/16/2013 6:47,100,541,คุณกิตติคะ,1095425749,25251,0,,33803
0,,,11/1/2018 3:26,649,228,Fachri | Eunkwang is back!! 🐓 🐓 🐓,1.05794E+18,3485,0,next to Hwasa,5348
0,,,5/26/2019 22:04,58087,3852,LisaAmartatara,1.13288E+18,44352,0,,22843
0,,instagram.com/awf_alshehhi,3/10/2012 2:31,1729,978,Awf Al Shehhi | عوف الشحي,520283525,15302,0,خصب,26151
0,,,2/16/2011 5:44,18075,2763,Beraktifitas di Era Pandemi  🌄,253063316,1428,2,Jakarta Capital Region,25739
0,,,7/9/2011 17:14,11216,29,Visit Arsaithamkul,332533514,281,0,Bangkok,999
0,,m.facebook.com/officia.tubagu…,1/5/2015 2:53,8815,4546,Tubagus Salim Idrus,2959498902,47364,0,"DKI Jakarta, Indonesia",22058
0,,,11/11/2012 3:42,42763,460,ناصربن سعد السديري,941120527,651,0,,16338
0,,,7/3/2011 17:40,5824,5964, 😂 😍Ardyanto Yudiwibowo | KALITUMPANG MAJU MAKMUR,328773948,5515,0,Pati - Semarang - Bantul,9471
0,,,2/1/2014 20:52,566,625,Arif Nur Hidayat,2323183518,507,0,Maguwoharjo,25106
0,,alsamhan-almutairi-group.business.site/?utm_source=gm…,2/4/2011 12:45,549,356,المحامي صلاح السمحان,247452220,197,0,Kuwait,1172
0,,jagatgururampalji.org,3/2/2017 21:40,801,1865,Omvir Lather,8.37538E+17,33187,0,,34632
0,,narendramodi.in,1/3/2013 23:16,13531,9214,चन्द्र पाल सिंह 🇮🇳,1059796597,38788,1,Bharat,143000
0,,,4/16/2018 1:28,103,554,Adnan Zakir Ali,9.85797E+17,3851,0,"Dubai, United Arab Emirates",3622
0,,facebook.com/pages/Poeticpi…,7/25/2009 19:08,17676,1383,Marrysa Tunjung Sari  🍀,60206274,1708,11,Poeticpicture@gmail.com,51882
0,,,9/6/2018 4:47,153,68,PRABHAT SONI,1.03767E+18,737,0,,1683
0,,,12/29/2010 10:16,4322,5000,Bachtiar Munthe,231876623,7872,0,Indonesia,16671
0,,,2/23/2014 22:33,5310,952,Sukiman Lintas Merapi,2359072016,757,0,Indonesia,5328
0,,,5/29/2012 15:59,895,398,فهد عبدالقادر الدوغجي,594110386,390,0,"Mishrif, Kuwait",14251
0,,Gunners4arabs.com,9/1/2011 21:44,123180,22,شبكة أرسنال العربية,366427475,120,1,,44920
0,,,3/16/2016 20:31,206,266,Fauzy Kurniawan,7.10307E+17,1380,0,di Jalan Yang Benar,653
0,,,9/13/2009 12:16,2420,829,sad girl,73952266,21639,0,"Doha, Qatar",96593
0,,,11/8/2012 12:00,164537,116347,د.جاسم خلفان,935305902,195912,0,الامارات العربية المتحدة,339289
0,,,9/21/2012 5:11,3567,927,didi  ✨,837658873,75818,2,,127147
0,,,12/15/2009 22:57,612,160,•K Λ Ż E•,97155091,11658,0,Penang,4144
0,,,10/5/2013 14:34,2270,1093,Fauzia Siddiqui,1938874800,5550,0,Karachi,33409
0,,instagram.com/greschinov/,7/24/2009 21:29,155324,942,erlangga greschinov.,59980041,286,0,"Milano, Lombardia",36016
0,,,12/6/2011 13:55,13319,1896,ر ا فـ د ا لـ ح ـا ر ثـ ي,430203201,122,0,United Arab Emirates,18500
0,,instagram.com/malayfoodlicio…,1/11/2012 15:20,153492,1893,ASH (Foodhunter),461573386,22104,0,"Bangi, Selangor",80129
0,,,11/22/2018 23:33,118,87,Psycho Of Yuvan... 💟 💯,1.06587E+18,1630,0,"Tamil Nadu, India",237
0,,,4/22/2011 1:56,1078,157,حَنان  🍁,286071658,2671,0,36,18561
0,,,4/21/2018 7:21,2781,201,Maryamm,9.87698E+17,6079,0,Sudan,3199
0,,youtube.com/channel/UCSjc0…,5/8/2009 6:22,17978,2923,عادل توفيق المشري,38664111,5504,1,"Liverpool, England",50260
0,,snapchat.com/add/mohsaud08,3/10/2018 6:41,25036,1768,محمد سعود (#كلنا_مسؤول) מוחמד סעוד  🇸🇦 🇮🇱,9.72483E+17,62304,1,"Riyadh, Saudi Arabia",22923
0,,rowalghofaily.sarahah.com,12/19/2011 9:14,881,162,رُواء الغفيلي,441019462,149,0,,5168
0,,,3/26/2013 5:42,4361,151,ماهر الارناؤط,1303899517,326,0,الرياض,3103
0,,snapchat.com/add/alwthah,5/2/2016 3:59,1678,420,أحمد المقبالي - الوضـــاح,7.2709E+17,23,0,في قـلوب النـاس ..!,3915
0,,instagram.com/waliuddin_al?r…,8/21/2019 7:30,2202,2135,kang jamu cap potret nyonya nyengir,1.16418E+18,1032,0,"Karawang, Jawa Barat",1729
0,,HawraHabeeb.sarahah.com,8/10/2011 17:35,3061,563,Hawra Aqeel,352717912,13767,0,SANABIS,82760
0,,curiouscat.me/AlanoudAlhnaki…,4/27/2013 10:17,747,175,☽,1385008916,4369,0,Riyadh,20902
0,,snapchat.com/add/M_alfadhli…,12/7/2014 17:16,1143,371,مبارك الفضلي,2922188276,2,0,Kuwait,5092
0,,,12/20/2019 10:47,154,193,Babulal Tailor,1.2081E+18,3491,0,,2611
0,,letmebreathe.in/2019/11/18/air…,12/16/2017 22:40,1435,3099,Tanmay V.S 🌈 🌴,9.42283E+17,24231,0,,6698
0,,,,,,,,,,,
0,,,8/18/2019 0:33,13826,8896, 🇮🇳प्रबीण कुमार मिश्रा 🇮🇳भारत का दर्पण  🇮🇳 🚩 🙏,1.16299E+18,22830,0,गोरखपुर उत्तर प्रदेश भारत,43940
0,,youtu.be/LaEamKbnIiw,2/25/2014 23:39,848,546,AsyrafDeeno,2362311384,33379,0,Melaka,14013
0,,facebook.com/humanoffit,2/5/2010 5:18,34444,573,JTR,111589908,5138,0,"กรุงเทพมหานคร, ประเทศไทย",3170
0,,ahmedabadcity.gov.in,12/25/2014 15:57,31566,173,Bijal Patel  🇮🇳 #StayHomeStaySafe,2943315097,27361,1,"Amdavad,Gujarat,India",7909
0,,tellonym.me/Mazin30,5/15/2018 6:34,2677,2546,Mazin Al-badi 🇴🇲,9.96383E+17,47986,0,سلطنة عمان,20951
0,,facebook.com/groups/4781929…,7/7/2012 6:32,7476,7505, 🔅 Ⓜ️ 🅰🅽 🅾🅹  Ⓜ️🅴🅴🅽 🅰 🔆(8K),629408328,3775,0,"22-i/19,pratap nagar, jaipur",2914
0,,mohammed-lori.com,12/12/2010 10:46,17081,885,Mohammed Lori  ✏️,225892303,2038,7,Cardiff / Bahrain,34176
0,,curiouscat.me/binmeizar,6/9/2016 15:21,447,72, 🛒,7.41033E+17,207,0,Abu Dhabi,152
0,,,1/21/2017 22:12,3292,245,Ajay Pandey (ॐ) #StayHome,8.23051E+17,216528,0,India,218059
0,,slmesaf.com,7/7/2019 7:38,2090,351,"Ministry of Employment, Social Affairs & Family",1.14788E+18,352,0,Hargeisa,427
0,,,12/22/2013 20:30,10078,223,مطاعم مقاهي الرياض,2239234642,319,0,تغطياتي في المفضله 🎵 🎶,2603
0,,itunes.apple.com/ae/app/alqran-…,8/1/2011 9:51,77692,226,المهندسة عزة سليمان,346662790,3293,1,"Dubai, UAE",54272
0,,,2/21/2019 1:35,1053,832,சேலத்தின் பாட்டாளி 🖐️ 😷,1.09852E+18,22761,1,"Tamil Nadu, India,Salem",7681
0,,Instagram.com/Syapiaqq,9/17/2012 20:10,7257,1421,AC @ Amirul Capiaq,830270090,28638,1,"Johor Bahru, Johor",211698
0,,facebook.com/malikemperor,2/26/2016 7:13,7028,1379,Muhammad Salman,7.03236E+17,31167,0,"Lucknow, India",7129
0,,,3/29/2019 23:16,166,193,𝐅𝐚𝐡𝐦𝐢 𝐭𝐫𝐢 𝐚𝐫𝐬𝐚𝐥𝐚,1.11187E+18,125,0,,271
0,,mathildelazou.com,5/2/2011 12:02,12008,937,Mathilde L'Azou,291870514,18352,0,"Chambéry, France",8607
0,,dekho360.com,10/11/2009 4:18,9478,570,Naval Kant Sinha | नवल कांत सिन्हा | نول کانٹ سنہا,81573915,20156,0,Lucknow Varanasi Lucknow,11540
0,,globalvillage.ae,9/30/2010 5:24,47516,7,Global Village القرية العالمية,196999446,3659,0,"Dubai, United Arab Emirates",20173
0,,,10/1/2016 1:11,1050,1526,H A M M A D  🇵🇰,7.82131E+17,9985,0,"Karachi, Pakistan",7994
0,,,7/26/2013 2:04,304,215,Asro Budi,1622483468,3641,0,"Cirebon Barat, Indonesia",1884
0,,,3/19/2011 6:52,12189,10095,عبدالله عسيري,268797787,4532,0,"الخفجي, المملكة العربية السعودية",31031
0,,twitter.com,3/29/2010 3:21,2912,215,Rohit Bhatnagar,127482496,702,0,"Mumbai, India",2880
0,,youtu.be/ONoNyX07Wq8,1/12/2012 14:56,13214,354,عصام القبيسي 🇸🇦 كلنا مسؤول 🇸🇦,462414019,5588,1,"Manhattan, NY | Riyadh, KSA",5752
0,,,11/3/2011 18:47,589,152,Mohammed  ☕️ 📸,404527126,2387,0,,1639
0,,ma7room.com,4/2/2011 7:16,25229,13288,DenyakDenyay,276031467,21760,0,Dubai,365210
0,,,4/29/2014 13:34,63570,6118,تويتر الأحساء,2469836959,708,0,Kingdom of Saudi Arabia,31848
0,,,12/14/2019 13:01,1,33,peerapat,1.20596E+18,186,0,"อ.เมืองอุดรธานี, จ.อุดรธานี",73
